,X_sentences,Y,Y_decision,Y_confidence
2056,"Conservative For Life's comments are crude, vile and unacceptable.",1,2.86941798327472,2.86941798327472
835,"This is an editorial, not a news article. If you think that RG writers insert their personal opinions in news articles, please provide an example.   

Also, investigative journalism is very expensive and most news consumers aren't willing to pay for it on a local level.",0,-2.8674155201422407,2.8674155201422407
3799,Your inability to place any blame on the individual who murdered this guy reveals your racism.  The soft bigotry of low expectations that you exhibit for certain people to take responsibility for their actions is glaring and obvious.  Why don't you think black people can think for themselves or be held responsible for their actions?,1,2.8618736658631914,2.8618736658631914
2750,"Anyone who does not accept Jesus Christ as the Messiah goes to Hell.    That is what Jesus Himself taught.    You have no right to contradict what God revealed and to reinvent His truth to your liking.  ""Bigot"" implies racism or prejudice because of ethnicity.    This has nothing to do with their ethnicity.   If any one of the Jews converts to the true Catholic Faith, is baptized, and dies in the state of grace--  that person will be saved.",1,2.8568806990202034,2.8568806990202034
4323,"John,

Just taking one claim: per the FBI, and Radford University's FGCU Serial Killer Information Center if you want a third party, about 90% of serial killers are men and about 60% of the nation's serial killers are white. African-Americans comprise about 20%. The numbers more or less track with actual demographics for other identified racial groups.

The data on pedophilia is similar, it tracks more or less with actual demographics. I'd have to dig to see about travel, but that would probably track with economic status within the subset of pedophiles more closely than race.

This is Crim 101 stuff; that a person like Bloom makes such patently, and easily exposed, false claims -and- engages in rhetorical nonsense like conflating violent and non-violent crime statistics, or not noting the difference between raw numbers of occurrences instead of noting whether those raw numbers are disproportionate to the actual demographics, is why I call her analysis nonsense.",1,2.8534465725840827,2.8534465725840827
12,"How dare you!? Are you mansplaining to me? I'll have you know I have a master's degree in Women's studies. You may think you men are going to outnumber & over power womyn like you have always done, but if I were you I'd check my privilege & my stats! There are way more womyn in Alaska than men right now. We also have male allies ""white knights"" who will also vote for Hillary's vagina as well.",1,2.8527138724702064,2.8527138724702064
202,"Blame the gays,muslims,natives and any or all non whites for this,they are to blame and no one else",1,2.8522229825824645,2.8522229825824645
1930,"It was Paul VI and the Catholic Church that declared the content of Humanae Vitae was binding. 

You will be unable to find a single post in which I suggested that the entirety of Laudato Si was the Holy Father's personal opinion. I did point out that the reality, causes, and cures of climate change are outside the Church's teaching authority.

The Holy Father is free to opine them as a person, but can't teach on them with authority.",0,-2.8355715304849394,2.8355715304849394
3736,About time you put up a picture. How about put in the headlines he is a black man? When a White cop shoots a criminal you always tell he is White person.,1,2.8296137418495904,2.8296137418495904
3596,Remember the huge McCarthy's Marsh fire of 1977 north of Golovin? Half the size of Connecticut maybe. I was there two years latter and there still was not much plant life to speak of over a very large area. I would bet it is prime moose habitat today. Lucky for moose it's not too easy to get there....,0,-2.8276500637407955,2.8276500637407955
1365,"I first met Joan, at the Parent Guidance  Center.  I was a young mother with 2 small kids suffering major depression and so many other things.  Joan took me on as a client when I did not like my current counselor.  She was the best and not only a counselor but a friend.  So, much more to my story.  Joan was the best and helped heal my hurt and gave me direction.  Always, in my heart.",0,-2.813809017970929,2.813809017970929
43,"Wow...not enslaving Blacks enslaves us all?
You live in a logic free, alternate reality...",1,2.8093078812196635,2.8093078812196635
3402,"A sexually obsessed society is one that demotes issues like gender identity and LGBT rights to sex organs and sexual activity. That's what is disgusting.

Using words like ""freak"", ""disgusting"",""deviant"" – especially with issues that are dealing with vulnerable children, is disparaging and further drives individuals to depression and suicide. You can have your opinions about LGBT issues, and you can raise your children how you see fit. But just because you have those opinions doesn't give you a free pass to chastise others. Essentially - try to be a decent human and give others the space to live their lives in peace. That's all laws like this are about, and people (children in this case) are just demanding basic respect and dignity and for the government to stay out of things it doesn't belong in.

The fact that this draws bullying and fear of sexual predation shows the real issue in society to me.",1,2.8067556029370135,2.8067556029370135
914,"""Count (Shawn) as confused."" No problem. Done.",0,-2.806638386087821,2.806638386087821
1793,"Nothing new, this is being done in other cities, but instead of going to neighborhoods like Arvada, Columbine, Creekside, etc., those with the socio-economic ability, they go to the neighborhoods where the socio-economic make-up is extremely poor, and the lower prices allows some of those who otherwise wouldn't never see fresh vegetables, fruit, and other nutritional dietary staples, can also have the opportunity to have such at low affordable costs, that fit the people's needs there. Lot of hard work and goodwill goes into such, very little profit, but very much needed and well received.

What I mentioned has been going on for years, people dedicated to helping the least who struggle with such. It's a great thing to see being done, along with the community garden projects that often have the same goal; supplying hard to get nutritional foods like vegetables to those who haven't the means. It's not a hand out, but a hand up, with a teachable moment and principle.


Good to see this.",0,-2.7970183902138768,2.7970183902138768
3655,"I don't usually roll through all the posts, but I wanted to see if anyone recognized that much of what is mentioned is what 'compelled' Vatican II to acknowledge the presence of the laity who had for decades - or more - simply looked at the back of the priest, who whispered in Latin , in a building that was designed for visual impact not --- acoustics. There was a massive pipe organ that drowned out everything from the back pew to the high altar. It was more important to see the priest during the homily than to hear him. The rosary people pressed on regardless through to the final amen.

Enter...Vatican II, Liturgical reform, Mass in vernacular, facing the assembly... but no one can really remedy the church structures/buildings that were never designed for -- full active conscious participation in the liturgy and have merely been 'adapted' to that purpose. New constructions take that in a bit more.  
I waited to see if someone would recognize Vatican II factor.",0,-2.791937236128765,2.791937236128765
235,"The Republicans are not getting desperate...they are desperate. Anti-abortion-ism and anti-gay-ism is what draws in the voters of the religious right...the go-to base of the party. The religious right will vote for a fool like George W. Bush because his favorite book was the bible. Our governors' offices, state legislatures and US Congress are loaded with idiots who know nothing else but anti-abortion and anti-gay. These incompetents were elected by right wing Christians solely on these issues...certainly not based on their knowledge of the real word. Trump proves that the religious right has no moral relevance on any other issues. Trump is a person who is racist, misogynist, incompetent and generally vile...but now that he has waved a bible and promised an anti-abortion Supreme Court judge appointment...hey, he's the darling of the Christians of the Crotch. Doesn't take much!",1,2.790409194849109,2.790409194849109
1000,"Excellent article. My wife and I lived in Washington, DC before moving to Eugene. We watched many rent-controlled buildings become unsalvageable due to disrepair and deferred maintenance. Many were well-constructed historic buildings. The amount of value destroyed was difficult to watch, and the cost of the new construction that followed far outweighed the cost of the foregone maintenance. In the process, building communities were uprooted by inevitable gentrification in the city center. Hardly anyone's interests were aligned with the so-called rent control ""solution.""",0,-2.784661244708298,2.784661244708298
95,"And white guys run racist gibberish out of their mouths, too.",1,2.7789346201330196,2.7789346201330196
1408,"I assume you are white because you write things that sound like something a resentful white man would say. I can pass for white over the phone, but your opinions label you as a resentful white man. We are just reading what you write.",1,2.773543963947286,2.773543963947286
1694,Black Lives don’t seem to matter. They keep filling up the prisons with billions of tax payer money down the toilet.,1,2.772752365265521,2.772752365265521
1615,"Previously on Thurs, Fri and Sat I attended a Marianist Social Justice Collaborative in Dayton, Ohio. It was one of the most exciting, exhilarating and faith filled events that I have ever attended in the past 75 years.   There were no heated discussions.  Civility ruled.  The featured speaker was Paul Loeb, who along with our facilitators generated compassionate discussions.  The theme was "" The Impossible Will Take a Little While"", which is the name of his book.  Perseverance and Hope will allow us to move forward.  Three weeks before this event I received a invitation  to attend the event honoring Fr. James Martin.  His speech was also so beautiful and inspiring.  You had to be there to hear his voice.  I agree it is tempting to judge some of the bishops etc.,  but that will never build a bridge to understanding.  Buy his book in audio, Jesus the Pilgrimage,  you will understand the compassionate Rev. James Martin, SJ. Thank you Jesus for this gift.",0,-2.7691767948031183,2.7691767948031183
2759,"I'm not so sure that running a presidential campaign, the motor of which was racism, is ""one thing"" and that not disavowing the racist statements of a cretin who participated in that same campaign that now is the administration-elect, is another.  I'd say it's one and the same thing--a racist hate movement that now has elected its president to the highest office in what used to be, despite all of its warts, the world's greatest democracy. The ideologies behind this movement range from the crudest interpretations of Christianity to the most virulently racist expressions such as those pronounced by Trump's fellow real estate developer and close friend Paladino about President Obama having sexual relations with animals and the First Lady being an animal. The nation is already diminished for having allowed such cretins to foul our hallowed institutions. The aftermath of Trump will be a bio-hazard crime scene that will take decades or more to clean up.",1,2.7631144945177435,2.7631144945177435
428,""" The average working person doesn't stand a chance in 2017""

This is very true.  As a matter of fact, I would say  the average working person doesn't stand a chance in this environment.   I do appreciate you advise though.",0,-2.7495136297636806,2.7495136297636806
252,"Why is the SA building up this fool?  He does represent the arrogant use of power by one small state to stop the legitimate function of the federal government, using a bogus judgement with connections to President Obama.  This is someone we need to glorify?",1,2.748383510799704,2.748383510799704
274,"Common sense - and all evidence - dictates that Trump is an idiot who is destroying the country? 
What part of that is so hard to understand?",1,2.7483764512240985,2.7483764512240985
1168,"WTF is a dreamer
It is a leftist term for queue jumpers, illegals, kids of illegals, terrorists, and every other illegal person that should be expunged from our countries.

I am never amazed of the deceit of the Left anymore
My god grow up
They are in the US and soon Canada illegally like the blacks who jumped the border in Quebec
That is truth - that is honesty
The Left distorts these truths so that they can gain more voters to then topple our great country.

If you want this so bad then we will disobey ALL LAWS and have chaos
Is that your strategy?
If it is
Then shame on you
I'm beginning to think these Leftists and Globalists should be investigated and charged with Treason.
Throw ""he who shall not be named "" in there too",1,2.743756294353115,2.743756294353115
1035,A great story of the community and church and a great example of how  church sites can be better integrated into city planning,0,-2.7394259169836994,2.7394259169836994
4128,"The Liturgy should bring us closer to a relationship with God and others in a spirit of Love, Peace, and Justice. It should promote a growing spiritual maturity not stability.",0,-2.738823556577377,2.738823556577377
4100,"If Scripture ""shows God's DEEPENING revelation about Himself and His Will, and humn DEEPENING developement in understanding this revelation – that seems the same thing as the evolution in understanding human nature improving with time.

And God never really stops revealing himself and ourself to us. All knowledge is a ""REVELATION'. Science does'nt ""change"" our nature, but it sure does help us to understand and know it more fully and more correctly.

Even as it helps us to know and interpret the Bible itself more fully.",0,-2.7372460817415023,2.7372460817415023
1878,"Join me for a stroll down scriptural lane.

And why not start with Isaiah 33?  Who held the 'pen' here? Yahweh? No! That would be silly, wouldn't it? And everyone would laugh. 

There are (and often are in terms of Scripture) only human agents involved in its composition. Which means we have to be very careful in interpreting it (and even more careful not to put base words in God's mouth. The Pharisees did this, and Jesus rarely had a good word to say about them.)

Isaiah 'wrote' in politically and socially very uncertain times: the Assyrian empire had already swallowed up the northern kingdom, Israel, and the southern kingdom, Judah, might be next? 

By this time more than a little beside himself with alarm, Isaiah expressed his emotional state in such colourful words as this: 'Who among us can dwell with everlasting burnings'? Desperate times, desperate measures. Panic the people into submission. But God's words? No. Isaiah's.

Scripture is not solely the work of divine agency.",0,-2.7372029317107707,2.7372029317107707
3398,"You are flying off the handle again.
You seem to confuse the word ""bias"" with ""condemn"". A common tactic you use to escalate you anger.
One racist white is Trump. You seem to defend all priests accused of abuse which is a bias. Aren't all Bishops arrogant? I guess you got me on that. Oops, there is your friend Burke.
But your bias against BLM is fair game. (""Are they all that matter??')
You attack others but can't take it? Be honest and admit it.",1,2.7358479067819266,2.7358479067819266
3732,"Trump is the center of blazing hot attention.  His opponents have decided that he cannot be taken down on policy issues.  Accordingly, they have resorted to the sex related issues which are intrinsically irrational and emotion based.  It is of note that despite the massive interest in uncovering Trump ""sexual assault"" very very few women have stood up to accuse him of actual misdeeds.  After a lifetime of truly ""assaulting"" women, many more accusers should be out there.  

In the course of a lifetime, enemies are made.  Some enemies will always stand up and accuse if they think it will hurt someone they do not like.  Out of the hundreds of thousands of women, Trump has likely dealt with in life, there has been thundering silence regarding actual violations.

Recall, that black men were lynched based claims of sexual depravity which of course was just whites controlling blacks via reduction to animal status.

Liberals of today are using a proven approach to lynch Trump.",1,2.735565591820728,2.735565591820728
1745,"All you ever do is make ridiculous comparisons. Whether it's Islam with Christianity and now the West and Africa. You never have a sound argument so this always what you resort to. 

Africa needs to be fixed by Africans. Maybe you can go help those women?",1,2.7315495244138197,2.7315495244138197
3733,"Wow, are you a misogynist or what!  Attacking a women for posing nude while praising a man that has cheated on his wife numerous times and lied under oath about it.  I'm sure you won't agree but if you're going to represent the left's side on this, at least don't hate women so openly.  It makes you look bad!",1,2.728821447716991,2.728821447716991
4387,"That's totally unfounded and delusional.

But then, you already knew that.",1,2.7251038007248143,2.7251038007248143
3268,"I followed up individual who is a professional tax preparation specialist. She indicated that she is familiar with the APTC.  She reviewed the number of returns she submitted last year the APTC percentage was less than 1% (.007 %) of submitted returns.  Note:  APTC is not given to those on Medicare.  The APTC applies to those individuals that do not qualify for Medicaid and fall below the income level that would qualify them for a tax credit (which the APTC).  However interestingly we rely on prior year's income (2016) reported by the taxpayer to qualify for APTC of upcoming year (2017).  Upon filing for 2017, if taxpayer understated or simply had reported above the estimate, the credit is paid back when filing taxes.  Hence, the if we back out the Medicaid recipients (who were a large percentage of ACA enrollees) the 90% seems a bit askew.  We would appreciate the source of this number (90%) and it would be interesting to have it vetted by her research department.  Thank You.",0,-2.72170877137298,2.72170877137298
90,Fake Americans? Coming from you? Ah ha ha ha ha ha ha ha ha ha!,1,2.7051043234277685,2.7051043234277685
301,You're not a very bright SF reader. SF is an entirely imaginary world. But who doesn't watch Star Wars without cringing at the racist attacks on Asians thinly disguised as Niemoidians. And what's with the vicious portrayal of the Sand People? They too are clearly a disguised racist stereotype recycled from pulp novels by George Lucas.,1,2.7005763070568647,2.7005763070568647
3947,"The Council of Trent (1545-63) was the Catholic Church's response to the Protestant Reformation. Although the Council upheld Catholic doctrine in the disputed matters, its decrees are remarkably free of polemical language.",0,-2.6999478390666263,2.6999478390666263
4044,"Yeah, the really make that end of December retirement attractive. It's kind of a hardship on the organization/Dept. to fill slots in mid-year but I would always counsel folks to go out in December rather than June.",0,-2.696878613295639,2.696878613295639
3436,For Trump to call those who spoke out against the tyranny of white supremacists and putting them in the same category and blaming them is not only condoning racism but is fueling the fire for such. This president needs to be removed immediately. There is no room for such behavior for a great country that is about equality.,1,2.692927412258435,2.692927412258435
2621,"Being black and committing a crime, as several posters here can assure you, merits a non-judicial execution.  If you disagree with this, they will calmly explain, you are race-baiting and hate the police.  Naturally, their views are rooted deeply in the teachings of Jesus Christ.",1,2.6914613624813115,2.6914613624813115
6,I guess the people who are stupid enough to vote for him aren't smart enough to figure out that trade goes both ways.,1,2.690880708058903,2.690880708058903
140,How spineless the Liberals are - Canada just rolls on its back and gives up whatever resources other countries want while telling itself how fortunate we are that they will sell us foreign made junk cheap. Trudeau is such an obsequious 'leader'.  Disgusting.,1,2.6880949606970916,2.6880949606970916
471,"Thank you for this well written letter.  I have been following and actively involved in this issue for some time now and I agree that  “Energize Eastside” is a fundamentally flawed project and that there are better solutions to our energy needs.  It is not necessary to serve growth and it will not improve reliability by any practical measure.  After three years of research and findings by multiple industry experts,  CENSE.ORG concludes that Energize Eastside is a project with no purpose other than increasing revenues for PSE’s Australian and Canadian owners. It will certainly be a big money maker for PSE, with principal and interest payments, the project will cost customers more than a billion dollars over the lifetime of the project.",0,-2.685516232833093,2.685516232833093
921,"Blessings. Every time I feel that my questioning and discouragment seem to overwhelm me, awe towards Jesus, creation, Trinity, particles of sand and the myriad that is cosmos sustain me. Still, no questions answered.",0,-2.684169143071978,2.684169143071978
4472,Arrows of mockery? Is that what they are? More like pointless rants....,1,2.68335853983088,2.68335853983088
3967,"'
Lift every voice and sing,

Till earth and heaven ring,

Ring with the harmonies of Liberty;

Let our rejoicing rise

High as the list’ning skies,

Let it resound loud as the rolling sea.

Sing a song full of the faith that the dark past has taught us,

Sing a song full of the hope that the present has brought us;

Facing the rising sun of our new day begun,

Let us march on till victory is won.
.

There's more:

https://www.poets.org/poetsorg/poem/lift-every-voice-and-sing

.",0,-2.6818707836983315,2.6818707836983315
239,"Zach Brown, a. Black man making 2.5 million a year PLAYING a game is complaing about racism. This guy like all the rest of these CRYBABIES are LOSERS! Get over yourselves. You are not intelligent enough to realize that the very thing you are protesting is what has allowed you To make $2.5 million a year playing a game! If racism were truly ensconced in AMERICAN SOCIETY like you say- you Zach would still be in the fields picking cotton on your DEMOCRAT masters plantation!
So why don't you use that college ""degree"" to research the truth!",1,2.6782178998313357,2.6782178998313357
1125,"I've also been told by an older priest that a pope ""has to SAY he's teaching ex cathedra"" in order for the teaching to BE ex cathedra.   This is not true:   Vatican I never said that. 

Anytime a pope solemnly teaches definitively -- whether in a bull, encyclical, by promulgating the texts of an ecumenical council, or by any other method or venue-- on a point of faith or morals to the *entire Church*, such a teaching is ex cathedra.   

Where many ""traditionalists"" do err is by extending infallibility beyond this.  

It's important to emphasize:
-Aquinas made mistakes
-Saints made mistakes 
-Doctors made mistakes
-Popes made mistakes in fallible capacities
-Sacred Congregations made mistakes 
-The common teaching of theologians in a given era can & have been mistaken
-Most of these mistakes were made in good faith
-If a person obstinately denies a dogma, he's no longer Catholic 
-Infallibility is given to Peter alone under certain conditions",0,-2.6779508242919867,2.6779508242919867
479,Pure  fake news... hahahaha you fell for it.,1,2.674398852206483,2.674398852206483
3610,I believe the fullness of God's Revelation to man is in the person of Jesus Christ.,0,-2.671747779934314,2.671747779934314
98,"Sorry, but this is the idiot that sucked up to the disgusting Wahhabi Saudis who still seem to take pleasure in beheading or stoning their convicts in public and are also the real bliksems at the root of 'Islamic Terror' - remember the 9/11 Bin Laden family, those well known Saudi businessmen, and particularly their son, Osama - rather than the other Middle Eastern states that are the usual suspects?

Nope, I don't see why she should have apologised for this picture. It's a political statement, and considering the Wahhabi context, could probably be justified. OK, I don't like it myself, but I can see her intent.",1,2.6713399068850205,2.6713399068850205
2273,"Pretty ridiculous how Nazis pretend to speak for ""white people"".

Since millions of white people from Europe, America or British Dominion countries died opposing them or being bombed, tortured and murdered by them.
And the brave young woman who died on the weekend, also white.

Nazis don't like most of humanity and white people are at the top of their list.",1,2.668526642543174,2.668526642543174
2803,"Sure the building is 34 years old but it has been renovated three times since it was built, with the most recent upgrade in 2013 after the flood.  Maple Leaf Gardens and the Montreal Forum lasted for 66 and 72 years respectively before they were retired, and I think the Saddledome has a lot more life in it before it needs to be replaced.",0,-2.6513367422557126,2.6513367422557126
3747,Just another proof of many that this Liberal gov't is beholden to radical islam.   Terrorists want to kill Canadians and Liberals will reward them.  Sickening to the core.,1,2.6488337478486526,2.6488337478486526
4324,"Gary!  Don't you read CD's posts?  They are all still crying the OLD and worn out excuse from the 50's.  Valid then, but not now.  Everything wrong with black folks is the fault of white folks.  It's really kind of sad.",1,2.642236099814719,2.642236099814719
2238,Your immature name calling doesn't faze me.,1,2.6395553619101593,2.6395553619101593
4207,"There is no question, to any rational person, that the Iditarod and other similar dog-sled races, are animal abuse.  Dogs die every year, and many are injured -- some permanently.  No matter how many egomaniacal mushers and their minions defend them, these cruel races and the day-to-day, frustrating lives of hundreds of innocent, loyal dogs are an abomination.  It's way past time for a ""civilized"" society to STOP supporting and allowing severe animal abuse, done only for insatiable greed $$$$$$$ and lust for attention.  Wake up and evolve.",1,2.6363741752817402,2.6363741752817402
802,"Working together, not under this President who and I quote ""I'm a nontrusting person"".  In this day and age of social media it plays a major part of why working together is not possible.",0,-2.6335353279616576,2.6335353279616576
41,Mark you sound more snotty and arrogant with each post.,1,2.624625153137645,2.624625153137645
131,"allie>  You're wrong again!!!!  BHO is and still is the worst POTUS of this country.  Who got us to this point in time, not Trump, but BHO and his bad, bad, bad deals he made, Iran and NK.  Trump had nothing to do with those deals prior to his becoming POTUS.  Put the blame where it truly belongs for a change, huh????",1,2.6225620084996684,2.6225620084996684
1920,"As far as dogmas go, the concept of the Trinity does not rattle too many people.  What usually does, however, is OUR relationship to the Trinity---and how we are to live and act because of it.  My spin---that we should be Creative, Merciful, Dynamic----hopefully, that gives praise to God.",0,-2.6203891615142463,2.6203891615142463
4063,"I like it! In our church, however, we sing the Eucharistic Prayer in its entirety.  So I will compose the music for it.",0,-2.6190161726976835,2.6190161726976835
2457,"What about men who would like some pain relief, improved mood and energy level, improved mood and energy levels, and anti-aging properties – 
The only drawback I see is the increased milk production.",0,-2.6181110146109794,2.6181110146109794
3401,"Speak for your self white man. To the best of my knowledge, black folks have never made a political statement by killing white people while they were praying in church. In this country, killing black people while they are praying is a white thing. It is part of our American heritage. There are pictures. In fact, many white folks resent it when people say black lives matter. They seem to take the idea that black lives matter as a threat. What is threatening about valuing black lives? Maybe, if white folks admitted they invented the race card when they decided that being white was more important than being human, we can solve this problem of racial injustice. They had to invent it to justify building the nation on ethnic cleansing and race based slavery.  Clearly, Christianity does not prevent white racism. Sunday morning is still the most segregated time of the week in America. You are right about one thing, that white folks need to look in the mirror to begin to end racism in America.",1,2.6176832303353614,2.6176832303353614
2871,"If her pension offers any other benefits, health insurance and the such, she may want to factor that in to her decision.  I know that the company plan I am in offers out of country medical and catastrophic drug coverage.",0,-2.6167227319335225,2.6167227319335225
1032,"Lots of the written word, all by humans, is shaped by the culture that they lived in.   

But that is neither here nor there.  What is clear is that it is GOD who sits in judgement.  It is God, not people, that know the deep crevices in our heart, the arrows that pierced our soul, the pain and happiness that we have felt.   For a Pastor to sit in judgement and demand that you must pay for the right to hear his interpretation is a sad.  IMO.  Christ did not demand dues, he did not sit in a church, he did not wear fancy robs or have a special seat in the church to sit.

If the formal church service helps it's followers to seek God and to feel his presence then that's great..   I've been awed by churches with soaring ceilings and beautiful art.   But that is still nothing close to the experience of an eternal God with unlimited vision.  I'm fine with God being my spiritual father.   I think Jesus exised to show us that relationship.",0,-2.615437530168161,2.615437530168161
1687,"Don't compare what happened to the Jews in Nazi Germany to Muslims, Fred. The Jews did not fly planes into buildings, do suicide bombings, murder people at their company Christmas party, bury adulteress women up to their neck and stone them to death, etc. etc. The Jews were just successful, that was their sin. But much horror and bloodshed has been committed in the name of Allah. That's why there is a backlash against Muslims. Totally different than what happened to the Jews.",1,2.613297044963731,2.613297044963731
350,Orthodox?  Father Solanus Casey lived and died in a different time than what we have today.  That doesn't mean that Father Crosby wouldn't be interested in him---as  model and as one to intercede in prayer.,0,-2.611186542122443,2.611186542122443
2687,"Curious if you even know exactly what Nugent said, or if you are just repeating the statement de jour?  Classless.  Crude. Yes. Death threat-nah. At least nothing I'm aware of. Then you switch to a racist in the WH. Which takes us right back to Sharpton and Wright.",1,2.608077398470068,2.608077398470068
1660,"So if anyone is baptized a Christian, and if they commit violent crimes that have zero to do with Christian polemics, the cause of their crime is Christianity?   

And if a Muslim kills people while shouting allahu akbar, and leaves a note citing his belief in what the Qaran says about his duty in killing the infidel,  Islam had nothing to do with his terrorist act?

Get serious Kurgan.",1,2.604400971646386,2.604400971646386
3130,"It is not that the world is catching up to the Church.  The Church is still lagging behind the world.  

The Church may STATE equal the divinity of men and women.  But the actual PRACTICE of it is far, far behind.  

Women, especially religious in the early days, began hospitals, orphanages, education, and did work in the missions.  They followed the example of the poor Jesus to work among the poor.  They brought the feminine face of God to the people as members of the Church---which has always been called ""Mother Church."" But those who make the decisions within the Church are hung up on their androcentric expressions, and hierarchal structures---that have no place for the gifts of women to be part of decision-making within the Church.",0,-2.600898492244818,2.600898492244818
1065,Sharia Law!! Ha !! And all the do-gooders talk about women's rights......! How about the exclusion of Jews wishing to visit many of those Muslim majority countries??  Some even talk of a Christian Tax..... This Islamophobia (whatever that big shinny word means?) thing in Canada is a real joke..... !,1,2.5984600305245134,2.5984600305245134
160,LOL what an idiotic article....who wrote this Donald Trump??,1,2.594874495091396,2.594874495091396
468,"Great point, I hope the powers to be read your post. UH needs  much more exposure nation wide. They also need exposure on the island to generate interest in the team. Currently UH is not in a strong negotiating position. Also, if the State committed to UH Athletics, and  a decent business plan were to be developed, a major part of the plan would be broadcast exposure. I would sure like to see the business plan, but I'm not convinced that one even exists.",0,-2.594609540098588,2.594609540098588
3971,"And of course you pivot to Hillary. Always the same with Trump supporters, can't defend him with facts and logic, so let's deflect to Hillary, or Obama, or whatever. Always the same.",1,2.5943405898851966,2.5943405898851966
3049,"Good lord, get a clue. Black men are killed at a rate of 3:1 over white men! 30% of blacks that are killed by police are unarmed and not committing or suspected of committing a crime! Everyone here and on the field respects the police, but there is a problem. But it doesn't affect you, so either just turn off the TV and do your f-ing chores OR tune in, get educated and start fighting for your fellow man.",1,2.5932043212476903,2.5932043212476903
2892,"One less cardinal among the living: Paulo Evaristo Cardinal Arns, OFM has gone home for Christmas.  Requiescat in pace!",0,-2.58797705265107,2.58797705265107
69,who gives a shit what tis arrogant jew thinks about anything.  What good did he do  for NYC?,1,2.5878513351425347,2.5878513351425347
148,"Hope these demonstrations of team solidarity make an impression on the hapless, hopeless, mentally deranged moron in the White House. He couldn't keep a job wrapping burgers at McDucks. How much longer do we have to tolerate this excrement-spouting malignant narcissist and bellicose sociopath? What a repugnant, disgusting example of a presidential wannabe.",1,2.586975010917955,2.586975010917955
16,"Shut up Jonah, you little traitor.",1,2.584869872884375,2.584869872884375
1048,It may or may not be more elegantly expressed in Latin. It's unintelligibility to many might make its being in Latin preferable. But alas it's incivility would remain.,0,-2.5846875834104512,2.5846875834104512
250,"This is what happens when Muslim terrorist strike,terrible!!",1,2.582795240119794,2.582795240119794
314,"Widening the probe makes sense.
I believe the probe should be widened to  include every media source that supported Trump, and every single person who voted for him!
Only then will the opposition be satisfied",0,-2.5826550957102503,2.5826550957102503
3470,Saddam Hussein was gassing Kurds in Iran 20 years ago and the wold didn't give a damn.  So many people   still blame Bush for acting without any justification at all.   Its exactly the same thing;  a Muslim dictator killing Muslim civilians. Why is this so much worse? Were the thousands of dead Kurds disposable humanity?,1,2.5809802935814523,2.5809802935814523
1373,Preposterous nonsense that tries to create an illusion of balanced responsibility.  Only one side marched for hate.  Only one side organizes themselves entirely for hate.  Your apologist approach to bigotry won't change that reality.,1,2.58085250366049,2.58085250366049
257,"Alaskan women are being abused, battered, raped, and degraded, and you want to squabble and waste space over the use of the words ""folks"" and ""some folks just need Killin""? WTF? I guess you would have that armed robber, pimp, rapist, predatory, subhuman waste of skin and air GET PROBATION AGAIN????!!!!!!!!!! And I'm NOT from Texas, but I believe in JUSTICE! Especially for young, defenseless girls; peoples' daughters, for God's sake!",1,2.577729786099148,2.577729786099148
2201,"Pretty much nothing we believe goes back explicitly 2,000 years. We only have the gospels and epistles written after Jesus' death and the councils years later.",0,-2.5773883341743904,2.5773883341743904
2509,"There's no reason to be vulgar about it. Did James Comey, the USA's top law-enforcement official, do something wrong by freely offering Donald Trump his ""honest loyalty?"" I fail to see how, especially given the different interpretations that could apply to the comments of both men. So in what way can Donald Trump be accused of obstructing justice? Once you've done fantasizing about my anatomy, perhaps you'll take time to explain.",1,2.5724181134008552,2.5724181134008552
3099,"There seems to be a significant move towards ""mindfulness"" and eastern contemplative practice. Where I live it is largely promoted by the Buddhist community and linked with the compassion movement offshoot from Karen Armstrong.  
I agree completely that the Catholic community is pretty much absent in any leadership way. It has attracted and included aboriginal, various ethnic and religious communities but the Catholic absence is tantamount to rejection. 
I would add that the mindfulness movement has impacted the medical and social service communities as well. 
Please correct me if I err, but to my mind the absence of a strong discernment component constitutes a significant deficiency.  It also seems that the mindfulness Buddhist contemplation fails to adequately represent the realities of incarnational connectiveness, discernment and personal choice. Though a criticism, the benefits far outweigh it.  
Catholicism is/should be all about incarnation and should also be (S.J.) discernment.",0,-2.571199700913083,2.571199700913083
118,"And so we have a vagina grabbing sex predator as president rounding up thousands of Latinos and maybe millions more as time goes by, along with constant talk of non-existent voter fraud, because Trump is afraid, and he should be, afraid of the burgeoning and quickly growing Latino vote. In the meantime, the poor and huddled masses are trying to walk across miles and miles of wintry wilderness, to get to Canada and away from the ethnic cleansing purge of Latinos in America.  Soon, the ovens?",1,2.5707123909943266,2.5707123909943266
1359,The purposes of God revealed through devine inspiration were manifest in the record and evidence of Jesus,0,-2.570662296802574,2.570662296802574
275,"Blah, blah, blah. Your premise that  women are stupid, and weak, and are either preyed upon, or protected by men is a common argument used by men who want to control women.

American women are for the most part strong, and smart. They've been taught methods of birth control and are in control of their own destinies. They can do, or become anything they want to.

If you want to eliminate abortions, support Planned Parenthood, who does more to prevent unwanted pregnancies than any other organization.",1,2.569918818171314,2.569918818171314
