,X_sentences,Y,Y_decision,Y_confidence
1918,"You wrote:

<<As in , ""why would He need to desire that since He already is, was, and shall ever be God.?"">>

The earliest Christians may not have thought Jesus was God. They may have thought he assumed divine power as a favored son of God, and they explicitly believed he had been exalted by God. But it's not at all clear they thought he was GOD.

<<My last paragraph that you cite is most definitely an accurate description of some people I know and have encountered.>>

OK, but it doesn't follow that because a person emphasizes Jesus the man that they're looking for an excuse ""not to follow the gospels.""",0,-2.9523184373148097,2.9523184373148097
2053,"""De’Angelo Henderson was active Sunday but didn’t not have a rushing attempt ....""   Editor!!",0,-2.9486488015510215,2.9486488015510215
860,"Strange, but I don't see and Chinese names in the commentary.",0,-2.946387182200369,2.946387182200369
1641,"The 2015 restructuring of parishes, merging one-third and closing more than 30 churches, including several on prime real estate in Manhattan, is another reason the laity don't give. Making All Things New, the parish downsizing directed by a hired consultancy, The Reid Group, led to relocating many pastors to new assignments in August 2015.  The grand scale of this project was ill-advised. Hurt and angry parishioners, whose communities of faith have been dispersed, stopped or reduced their contributions to the Cardinal's Appeal and do not attend church at the same frequency they once did. Some have left the faith altogether. Our Lady of Peace, located on Manhattan's Upper East Side,  was surveyed nine months after closure and showed these trends. OLP was merged with Saint John the Evangelist, which occupies the lobby level of the chancery building. Reading this article, parishioners are asking, now what?  Maybe a reverse merger!",0,-2.941254383835263,2.941254383835263
651,"Please, Keith, write more letters!",0,-2.941049580108646,2.941049580108646
2983,"""Fr. Gerald McBrearity decided to withdraw the invitation 'in the interest of avoiding distraction and controversy' 

Fr. McBrearity is here faithfully following in the footsteps of Jesus, whose guiding principle was ""Love God and avoid controversy"".",0,-2.93352632749437,2.93352632749437
2519,How very insightful to have mass in the streets!  The community of God visibly at work bringing healing as Jesus did.  Thank you for sharing this.,0,-2.9325238504212248,2.9325238504212248
1345,"After over three decades of reading and researching every reference to women deacons in the West and most of the references in the East as well as all the secondary literature on the subject from the 17th century to the present, I am certain as an historian that women were ordained.  The rituals for ordination exist and many references to ordained women also remain.  The question of whether the ordination of women was ""real ordination"" is a theological, not an historical question.  The ordinations of women were considered as having the same value as the ordination of men at the time.  Whether any or some of these ordinations met criteria developed much later can be decided, then, only by the theologians who now apply the criteria of their own time.  The definition of and criteria for ""true ordination"" has changed drastically over time, particularly in the Western Church.",0,-2.927937458543382,2.927937458543382
3386,"""But fear not--it is the same God and the same Jesus wherever we gather.""

Why don't you ask each of the 40,000 plus denominations of Protestants how well that same God/same Jesus thing worked out for them.",0,-2.925170309520288,2.925170309520288
3283,"So, why was May in power in the first place.

Could gender have played a part in her getting that job in the first place.

If she did get to be PM because of her gender, was she ever competent to do that job, as well as a person who would have earned by merit..?",0,-2.9224942235981963,2.9224942235981963
1018,"We're a wounded family living in a broken home.   amen...

Advent is feeling more like an extended Ash Wednesday this year. More like Kaddish or sitting Shiva...a very Old Testament Advent that seems more connected to sorrow than to the Coming of Christ. Maybe its the inseparable nature of Christmas and Easter, of Advent and Lent... vivified. I am grateful to have Advent brought to the fore... here. More please.",0,-2.9197754333824024,2.9197754333824024
1658,"If she was still alive, Mother Theresa should have hosted the Juno Awards.",0,-2.916769007431174,2.916769007431174
3649,"I raised one child in may lifetime and I never enrolled that him into a public institution until the he became of age to start kindergarten.  I paid for all of his daycare and preschool activities from my labor.  I taught him all of his basic alphabet, numbers, and colors while starting preschool.  My son never had to eat breakfast or lunch through a school program because I made sure I got up early enough in the morning to cook him a hot breakfast, make his lunch, and send him off to school on a bus.  I made sure he had hot dinners seven days per week at the dinner table where we talked every day about his day.  I never handed my parental responsibilities over to the local school system.  And for all those efforts or child rearing, my son developed into a strong, loving, kind young man who is successful in his own right.  I can truly declare that I now enjoy the fruits of parenting.",0,-2.914182456790817,2.914182456790817
2109,"Yeah. It's audience is also larger than most of the largest Western MSM (CNN, MSNBC, Fox News, etc), combined - showing that more people trust is than they do Western propaganda. G&M certainly doesn't hold a candle to the journalistic integrity of RT, and you'd find that for yourself, if you actually spent some time reading it, rather than dismissing it because your preconceptions were manipulated from the start.",0,-2.912967624113003,2.912967624113003
975,"Bummer, Man!",0,-2.912012880164599,2.912012880164599
2891,"In Indonesia the Catholic Bishops' Conference and the National Council of Churches will be holding joint commemorations next year. Where either Protestants or Catholics are in a large majority they tend to ignore each other. Where they are both minorities in this Muslim nation an ecumenical ""merging"" has been taking place between Calvinist, Lutheran and Catholic traditions and insights. We've had a common Bible since the early 1970s. Quietly, but yes all too slowly, we are becoming one at the local and regional levels.",0,-2.9118916134424886,2.9118916134424886
1257,"Just did a nice stroll on the winter ski joring trail because I figured it would be good for bird viewing and was not disappointed, even treated to a fox siting, who was also ""enjoying"" the birds.  Here is a link to all the UAF trails: http://www.uaf.edu/fs/northcampus/trailmaps/",0,-2.9117308364939687,2.9117308364939687
2424,"""Medicare is partially administered by outside agencies

First, other government agencies help administer the Medicare program. The Internal Revenue Service collects the taxes that fund the program; the Social Security Administration helps collect some of the premiums paid by beneficiaries (which are deducted from Social Security checks); the Department of Health and Human Services helps to manage accounting, auditing, and fraud issues and pays for marketing costs, building costs, and more. Private insurers obviously don't have this kind of outside or off-budget help. Medicare's administration is also tax-exempt, whereas insurers must pay state excise taxes on the premiums they charge; the tax is counted as an administrative cost"". 
https://www.forbes.com/sites/theapothecary/2011/06/30/the-myth-of-medicares-low-administrative-costs/#4521302c140d",0,-2.9101201522140823,2.9101201522140823
1649,"In Latin, third person singular verbs do not specify a gender. ""Amat"" (a verb known to all beginning Latin student) can be translated as ""he loves, she loves or it loves"".",0,-2.9049234157592707,2.9049234157592707
2341,"** ""First, there is a provision called the Pease Limitation... Second, there is the AMT....""**Tom Yamachika
--
* "" The Alternative Minimum Tax ....... would be axed."" * ** Tom Yamachika
--",0,-2.9029648333738747,2.9029648333738747
2126,"Hauna Jon, Studying broad risks was not the purpose of the Joint Fact Finding Study Group.  The purpose of the JFF was to ""bring together available information on pesticide usage by Syngenta, Dow AgroSciences, DuPont Pioneer, BASF Plant Science, and Kauai Coffee and any possible impacts to environmental and human health from such usage.  You might be discrediting yourself by arguing that an economist like Brewbaker is more knowledgeable about human health than a pediatric physician like Evslin.",0,-2.8972732998026984,2.8972732998026984
2185,"Cell phones are not allowed in class at Bohemia Elementary because (obviously) they are a major distraction.  It is also doubtful that the teacher being 'observed' by the District Superintendent is going to pull out her cell phone and snap a photo of her observer.  Don't be so naive,...'y'all'...this is an elementary classroom setting, not a high school football game...but I'd doubt you'd know the difference.
I drop my kids off at Bohemia every morning.  Up until very recently I have never seen Krista at the school in any capacity.  Lately she has been there nearly EVERY morning, 'Observing' in the room of a teacher who's Educational Assistant (E.A.) happens to be the same married woman she's now dating.  Coincidence? No way.  
Now, how would you like to be the teacher who is being observed...daily...by the District Superintendent?  Is this issue having an effect on her ability to teach? Absolutely. Does this ultimately impact the learning environment? Clearly it does.",0,-2.8969265880711044,2.8969265880711044
2097,"Last Christmas indeed it was for Michael, very sad news",0,-2.8968948974580675,2.8968948974580675
1351,"The Church has always taught that all people are called to repentance and to forgiveness. When a conflict arises, as wih remarried persons being committed to their lives and to their desire to be holy, an effort has to be made so that forgiveness can be offered to them. The traditional theology of marriage has short circuited that process of discernment, so Francis joins the traditional discernment process to the handling of the remarried.
One result of this could be that everyone who discerns the action of God in their lives will realize their remarriage was sinful. More likely, some will discover that, while others will be opened to see God's involvement in their family. The Church will benefit from time pastors spend with people, so that perhaps one day more definitive answers might be given to these questions.",0,-2.8938442888396203,2.8938442888396203
2092,There was a strong Catholic ethos in his presidency. The Peace Core was a notable example of a very Catholic notion of service. The appreciation of beauty and the arts which Jacqueline embodied also was very Catholic. One might easily explore the Catholic imagination of JFK in an article or book.,0,-2.892861993416896,2.892861993416896
2972,"Finally, a writer and one whom the Herald actually published,  who states the truth!",0,-2.8881878086714092,2.8881878086714092
475,"Thanks! We have about 25 students declared as majors in our incoming first year class. That is huge for an astronomy program. We also have a summer program for  about 20 high school students called HI-STAR. These kids get a crash course in astronomy and observing, then do year long projects with our astronomers. Over the years we've had a large fraction of NH students, and many have gone on to national science fairs. This year we have NH senior undergrads mentoring NH high school students, so we are creating not just a pipeline for those kids, but role models as well.",0,-2.8843087849078426,2.8843087849078426
2214,"Yjin,
I'm not one to understand prophesies, but if memory serves, sometimes they come out in ways that we don't expect.  I would suggest that an institutional church could continue on after Francis, with a pope, and yet for all practical purposes, the church will have come down so far as to cross over into the general noise of society: essentially no more relevant than any other religion, secular organization, etc.   Under such a scenario, there would not need to be complete destruction/disappearance of the institution or it's popes: simply the realization that it no longer matters, that it affects few people, and has little influence on society.

Given the numbers who have left, or who stayed but effectively ""checked out,"" and the impact this will have on long term church demographics,  and the effective loss of trust in the institution triggered by the bishops, it may well be that Malachy could be correct, even if there are future popes.  Perhaps the question is ""popes over what?""",0,-2.8833335270338702,2.8833335270338702
1508,"Nope, it's all the same stuff.  If you're a writer (or artist or whatever) you should be free to use the material you want to use to tell your story. People have always done so in the past.  

Then it's a matter of whether you tell the story well or not, meaningfully or not, for all and sundry. This is art, not political one-up-manship. 

And if you want to encourage diversity and the understanding that comes with diversity, I see no reason to obstruct cross-cultural storytelling, regardless of whether one group is advantaged or disadvantaged.  Cultural appropriation polemics merely create silos, it sure doesn't heal them.",0,-2.8822598632837284,2.8822598632837284
3985,"Okay - going to try this one paragraph at a time to see what the DP is censoring ...1st paragraph: 
""Yes, the investigation is ongoing. I hope that part of it will be to determine if the cop who fired off the round had a clear target in sight, or was just firing in a general direction in a panic ...""",0,-2.8816053962503223,2.8816053962503223
2569,How incredibly naive of you.,1,2.876729767356297,2.876729767356297
3948,"THANKFULLY fdr didn't get the deal he wanted....we'd be a communist nation by now! LOL...and Yeah, I refuse to use those little things to try to read anything...I figure phones are for phone calls and that's what I use mine for...I don't even text on it...LOL (Anyone who texts me, gets a return phone call...)  There were more quotes, but the space here is limited.",0,-2.8767020764940074,2.8767020764940074
3508,"Stephen
My experience with insurance of all types is certainly different then yours. Could you supply a reference?",0,-2.8749136022801047,2.8749136022801047
614,"Truer words were never spoken!
I go to Waianae , on Oahu, for vacation to avoid crowds. I heard that there are so many homeless kids out there in Nanakuli that the school installed washing machines so they can get their clothes washed now and then.
A charity group out there organized a Christmas give away so each kid could come and choose a toy. One little boy came up with a can of tuna he'd found in a corner. He said he wanted it instead of a toy because his whole family could eat if he got it .",0,-2.873121356148074,2.873121356148074
816,The adults in the room are talking. Don't interrupt.,0,-2.872241400010404,2.872241400010404
1879,"We don't know the full story.  But consider that it may be related to postpartum depression, a real condition that some mothers get in the days/weeks/months after giving birth.",0,-2.8710961680764253,2.8710961680764253
3319,Sears demonstrably did NOT know how to attract customers. Your claims are withour backing evidence and therefore are also without merit.,0,-2.870562548879528,2.870562548879528
2543,"I have been suffering from amyotrophic laterals sclerosis (ALS) disease for the last three years and had constant pain, especially in my knees. my first sign that something was wrong, was my slurred speech. And then the inability to eat without getting choked, strangled, and coughing.Throughout my three years ordeal, i was able to walk with assistance nothing was really working to help my condition.I went off the riluzole (with the doctor’s knowledge) and started  on amyotrophic lateral sclerosis herbal formula i ordered from Health Herbal Clinic, Just 7 weeks into the Herbal formula treatment I had great improvements with my slurred speech, there is no case of constant pain and chest tightness since treatment, visit Health Herbal Clinic official website www. healthherbalclinic.  net or email info@ healthherbalclinic. net. This treatment is incredible!",0,-2.8690958061145517,2.8690958061145517
916,"Once again, you claim to be the official spokesperson for Canada.

How do you know ""most Canadians haven't even heard about the issue and wouldn't be interested if they did""?

What proof, evidence or links can you provide?",0,-2.8636280372302387,2.8636280372302387
4474,"LOTL, that petition you mention in your last sentence can be read in John's Gospel  (17:21). Since you made the sentence an exclamation, I presume that you, like me, recognize just how pivotal is the petition to (and how definitional of) any genuine claim to be Jesus' disciple. What exactly was Jesus asking of his Father? If you read to the end of the chapter, the answer is clearly stated: ""...that the love with which thou hast loved me may be in them, and I in them."" (The New Oxford Annotated Bible, v 26)

The unity Jesus seeks of his followers is primarily a unity in love, not doctrine. I don't deny the importance of doctrine, but I do deny that it has supreme importance. Belief in (intellectual assent to) the dogma of the Eucharist cannot redeem a person: only Eucharistic love, manifested in and through word and deed, can do this. Note, however, that intellectual assent to Eucharistic dogma is not a condition for exercising the love referenced by the dogma.",0,-2.862857327996479,2.862857327996479
335,This team is on it's way up. Really look forward to next year!,0,-2.8619564983476558,2.8619564983476558
3620,"I am quite capable of long meditation.  I don't need icons to do so.  There is no scripture about worshiping the flesh of Jesus, only consuming it.",0,-2.858161262547667,2.858161262547667
2280,"Apparently you've not read The Constitution; you should start with the 1st Amendment. 

Are you unaware that The Pledge of Allegiance, a statist mantra penned by a socialist, did not originally contain the silly phrase ""under God""? 

As far as ""the writings of the founding fathers"" goes...

""Christianity neither is nor ever was a part of the common law.""

""In every country and in every age, the priest has been hostile to liberty.""
- both from Thomas Jefferson 

""The government of the United States is not in any sense founded on the Christian religion.""
- John Adams 

""Religion and government will both exist in greater purity the less they are mixed together.""
- James Madison 

""All national institutions of churches, whether Jewish, Christian, or Turkish, appear to me no other than human inventions set up to terrify and enslave mankind, and monopolize power and profit.""
- Thomas Paine

There are many, many  more, but I'm out of space and I think I've made my point.",0,-2.855806767447371,2.855806767447371
454,"From the PR Delegate to Congress: 
""I won't say that I am comfortable or that I praise all the ways that he managed the issue, but I will tell you that everything that the president said that he was going to send to the island, it's getting there. The resources are there. The help is there.""

""He instructed all his cabinet members to treat Puerto Rico as a state, in terms of this hurricane. I mean, that kind of instruction is important to have access to all those programs.""",0,-2.8534036983902196,2.8534036983902196
834,"This does not only apply to docs but also small businesses...sure it's a tax deferral/saving but we also do not get any benefits, pensions etc...It is a small benefit for the risks we take....obviously you have never owned a business...",0,-2.850255641405033,2.850255641405033
4147,"Dude. You are so disrespectful. What is up with people like you trying to force being black on Coloured people? We are not black and calling us anythong other than Coloured means that you have no respect for my heritage. I am not black and I am proud of it. I am Coloured. 

You wrote this nonsense because you or the person you work for have an agenda but it wont work.",1,2.8494268803340113,2.8494268803340113
60,What a bunch of bloated self important idiots!!,1,2.8484992360215093,2.8484992360215093
1110,"Greetings....thanks Father Reese for the historical background!  Still the laity is not being included in needed reforms.  As a child attending Presentation of the Blessed Virgin Mary grade school  in 1965,  we were totally in the dark when the reforms started!  Now the Church has a teaching moment available only if they include the laity!  Come +Holy Spirit+ bestow your wisdom  and charism on your Church.",0,-2.8439823806249134,2.8439823806249134
474,"Are you implying that women experience equality in the world? They have the same economic, health, social and educational opportunities as men? Also, this article is about maternal and reproductive health, so yes, it will benefit women in the majority.",0,-2.842923720854352,2.842923720854352
1045,"Actually, it is very Trumpian.  That's why they take the term ""Nasty Woman"" with pride.",1,2.8424947847235043,2.8424947847235043
3485,"There was no direct confrontation between US forces and Russian military in either Korea or South Vietnam.

Relevance counts.",0,-2.8387190910391924,2.8387190910391924
536,My guess: Must be someone wanting to boost Fracophone population. Anyone speaking (whatever) French helps.,0,-2.8257979366181907,2.8257979366181907
2498,"A fairly good list Ms Wente.  Let me add a couple or so.. The British are soon to free themselves from Europe's grand experiment in Soviet-style technocratic, bureaucratic, centralized governance. The European populace have begun to wake up to the mess their overlords are making to their once great societies, due in large part to Frau Merkel's social engineering scheme . The American globalist elites are still disbelieving of the shake up they're in for. The global warming elites labored mightily, between champagne suppers, and produced a non-binding collection of best efforts wish lists. Meanwhile the Chinese and Indians will not deny their people the cost effective, reliable energy the west has enjoyed for over a century. All in all Ms Wente things are looking up. Allow me to wish you a Merry Christmas if The Globe leftist commentariat permit.",0,-2.8254667160430715,2.8254667160430715
249,"Also black-on-black ... no racial component to exploit. Liberals are sad, pathetic and utterly predictable.",1,2.8238264092873075,2.8238264092873075
2212,"""The adjective 'consubstantial', for its part, could also lead a praying individual to a heterodox conclusion about the relationship between the Father and Jesus.""

Actually, it cannot, because it has a specific meaning, codified long ago as a translation from the Greek homoousios.  No further qualification is required, beyond the pre-first communion understanding.  One could look it up in a dictionary, as well.  I believe that Aquinas explained the rest, for anyone interested in exploring whether the Father or Holy Spirit is inclined to ""passion"".",0,-2.822644595891304,2.822644595891304
3111,"""To prove insider trading, federal prosecutors would have to show the executives knew about the nonpublic information when they decided to sell their stock, often a tough task, experts said.""

That level of proof regarding insider trading is no accident; therefore, Americans are left to believe that within a few days following this breach (of which they had zero knowledge) an amazing epiphany came independently to each of them thus allowing these corporate executives to avoid a fall in the value of their investments.  You betcha!",0,-2.822168293115472,2.822168293115472
4227,"This does not reflect evidence-based standards in maternity care that have been ""standard"" for many years. Women have been encouraged to eat and drink in labour for decades. What a terrible title. ""May"" be safe? "" 'We really don’t know how much if anything people can eat or drink in labor,' said senior author Dr. Vincenzo Berghella..."" Seriously? Evidence supporting eating in labour has been out since the 1980's. I expect more from the Globe and Mail than this. “ 'If we’re well hydrated and have adequate carbohydrate in our body, our muscles work better,' said Berghella. A woman’s uterus is largely made of muscle."" You don't say. A marathon runner wouldn't dream of not eating or drinking while exerting herself... so why not a woman in labour? The phrase ""women were allowed"" was used repeatedly throughout this piece. Women are the prime decision makers for their births... who is doing the ""allowing""? Human rights in childbirth and respectful maternity care matter. Eat & drink ladies!",0,-2.8216207070926895,2.8216207070926895
1202,^^ Cannot be serious ^^,0,-2.8191409730093904,2.8191409730093904
2347,"Duke Charles Martel:
1. Winston Churchill was the PM of Great Britain, as is Theresa May.  I don't think May was partying Saturday night.

2. Whereas Churchill didn't hold any concerts or singalongs (as far as I know) the British were encouraged to celebrate with song, dance and laughter during the  horrors of WW2.

A celebration of community spirit is a time honoured way of dealing with loss, grief and even fear.  Manchester did the right thing - as we all trusted it would.",0,-2.8180410956599466,2.8180410956599466
574,Way to go Honda. My son has an old one and it keeps going and going.,0,-2.8168930945954744,2.8168930945954744
307,"That question has not been answered.

General population studies cannot be applied to a specifically filtered group - which is what Eg: Soh does.     So to answer the question, you would need to conduct a study on the population in question (eg:   Software Engineers).     Even that would only give you an ""average"".    Individual variance would mean that there will always be individuals (male or female) who deviate from the norm.

It is ALWAYS the goal of any company (particularly a tech company) to hire exceptional employees (those who deviate from the norm).     Thus, studies which talk about ""average"" are not relevant to a company looking for NOT average.     i.e.    Google is NOT hiring to conform to a general population average.    They are looking for people who deviate above the norm.

So the question is kind of irrelevant.",0,-2.8148954057808036,2.8148954057808036
2389,"Asking questions of candidates should serve to distinguish them from each other.  I understand that when Clinton was debating Sanders, it made sense to question her about ties to Wall St, etc.  I honestly don't see what purpose that sort of questioning now serves.  Yes, Clinton has ties to Wall St.,  But so does Trump.  
I wish that Wallace would ask questions on the issues that show real differences and then hold the candidates to the truth.",0,-2.814797174910116,2.814797174910116
1479,"Our food from the ocean is disappearing...DLNR has done a terrible job protecting our natural resources. On Molokai we are creating our own Community Based Subsistence Fishing Management Plans, so is Haena on Kauai. Each ""Area"" has their own way of Management. Hawaiians were ""very"" strict in using the KAPU system to protect their food source. TRY WAIT is community based and driven with good people with good mana'o, outsiders like Makani Christensen who protect ""commercial"" interest need to walk softly as we all try to feed our families and care for future generations!",0,-2.8146800088809045,2.8146800088809045
4055,"My Niece Jessica Oliver was in the 2nd class to graduate "" Early College ""  having earned an Associates the same day she graduated Highschool, Her classes were harder and she didn't enjoy the school breaks with her other school mates but it was well worth it to get her kick start in life, I highly suggest this to motivated students, it is not easy.",0,-2.8138808004200335,2.8138808004200335
781,"Liturgy is NOT just the Mass.  There is the praying of the Liturgy of the Hours[Divine Office of the Church].  In the Constitution on the Sacred Liturgy [84], it is stated that the Second Vatican Council showed the importance of the traditional discipline of the Church and desired to renew that discipline.  It was very concerned to bring about a suitable restoration of this liturgy of prayer so that priests and other members of the Church in today's circumstances might celebrate it better and more effectively.

If non-clergy are invited to pray the Liturgy of Hours---there is nothing to prevent them from fuller participation in the Eucharistic prayer---as Loy and spiretsma29 attest.",0,-2.8112942722981136,2.8112942722981136
658,"Okay let's try an example. Someone is diagonsed with cancer.  This is a hardship in life.  However, the person's is told by their religion that they cannot get chemo to fight their cancer because the religion doesn't believe in it.  That is placing unnecessary burdens on them.  

A person who endures an abusive marriage is enduring one of life's adversities.  However, the Catholic Church through its unfair rules is preventing that person from picking themselves up and entering into a better relationship for no reason.  That is the issue.  

No one is asking God to get rid of all of life's trials, but what is being asked is for the Catholic Church to not add additional obstacles and burdens to make things worse.",0,-2.804176404573046,2.804176404573046
97,Anyone who thinks they are the wrong sex has a  Mental illness! !!,1,2.802147229007754,2.802147229007754
357,The media has to concentrate on the real news like the Russian connections and business deals instead of getting all distracted by Drump's twitts. David Cay Johnston is the kind of investigative journalists that we need now more than ever.,0,-2.7982655574060438,2.7982655574060438
778,"There certainly were regulations in place before the EVOS, but they were not enforced, which to me is the same as regulation, or more specifically, the failure of regulation.

As for Pebble, more stringent standards are required and they must be enforced. If Pebble can't abide by sensible safety standards, its the fault of the gargantuan scale of their proposal.",0,-2.7949184076862013,2.7949184076862013
1783,""" I think it is fair to refer to that as a form of currency manipulation.""

As the article says, only if think allowing West Virginia to use the USD is currency manipulation",0,-2.7887209137306535,2.7887209137306535
3156,"Here, Ms. Wente provides some significance to the findings of various Women's March reporters who discovered through their interviews that not all the marchers had the same goal or objective in mind. That wasn't hard to discover, as the columnist says here.  It's extremely difficult for protesters to make the leap to actually attaining the power and influence they need to change things in a meaningful way--even when there is cohesion and solidarity.  When that's even lacking...no hope. 

The last paragraph says, ""Progressives who want to win must make room for women they despise. That could be hard.""  Missing last sentence: ""Reaching consensus on what this ""the fight"" is really about could be even more difficult.""",0,-2.7835160244407042,2.7835160244407042
408,I guess we're not allowed to ask the nationality of his parents (single mom plus a dad somewhere). At some point they may have had influence over their son in a way that is not based on western traditions. Did he reject them? Did he have relations in a foreign country?  Did he have dual citizenship?  Don't roots matter?,0,-2.7826477517172945,2.7826477517172945
2522,"""Following the Road"" was used to show in time that it will show signs of not being good, proven over a period of time, did I say lung disease, I did not.   I used cigarette smoking to drawing attention to what is happening now and what will be, not be, the future of cannabis.",0,-2.7787464432626434,2.7787464432626434
3477,"Yes, you can do that. Churches are transformed into homes, offices, restaurants, condos..all the time. But, in many cases, the land the churches sit on is where the most impressive value is. Land. In the heart of the city. On mountains. Ocean views. 


I say this, even though I don't want them all sold off.",0,-2.7758694180271757,2.7758694180271757
361,"I'm all for not keeping score when there are great imbalances in ability to score - especially at young ages. 

Sports have more important things to teach kids like respect for opponents, teamwork, and playing fair and not cheating. 

This is real life - not the winning is everything crowd.",0,-2.7727385853233475,2.7727385853233475
293,"The goal of a Catholic university - especially in these times of hyper, secular-driven protest and complaint - fueled by media organizations that live on click counts - is NOT to ""avoid controversy"".

The goal is not to avoid controversy. 

The goal of the university is to promote the pursuit of truth in its fullest, and the development of intellectual and moral virtues in students allowing them to heroically pursue the good in their life. 

Fordham has languished badly; it played a bad mid-court game, and now it's attracted a base of noisy superficially-educated SJW complainers.   NCR is only too ready to report the slightest sound of controversy about a ""catholic"" university. 

The thesis of this article is flawed from beginning to end.",0,-2.7713603171579124,2.7713603171579124
4510,"Wow. How simplistic can you get? Totally false moral equivalence being drawn here. Maybe it's time to take a philosophy class, thug.",0,2.770157366467906,2.770157366467906
1836,"Look at latitude 40°28'34.08""N, longitude 105°31'54.42""W in Google maps or Google earth ... if you use the timeline feature, the route of the phone line is really evident in some of the older greyscale aerials ...
(Correction to the above comment - these were phone lines, not powerlines ...)",0,-2.7666138493397674,2.7666138493397674
2379,"You would have no idea, I know.  It is the Universal Catholic Church - as yet unfinished.",0,-2.765085026451392,2.765085026451392
2559,"Not easy to score; if it was everybody would do it, but great d-men, wow.

Sorry, I know Your Leafs fans hate hearing it, but Werenski can play.  Watch him sometime.",0,-2.7650566669713696,2.7650566669713696
3592,Schools back ;),0,-2.762679367911119,2.762679367911119
2131,"It would have been phenomenal if I could have returned to work on a part-time basis without sacrificing my leave, I had to return to work at 10 months into my leave to keep my industry licenses. Finding childcare for an 18 month old is significantly less challenging finding it for a baby under a year.",0,-2.7623740360987488,2.7623740360987488
4060,"Not blanket ""health care""; ""basic health care"" per Compendium of the Social Doctrine, 166.",0,-2.7613270369867147,2.7613270369867147
2561,I dislike cowards. Identify yourself by giving your real name and I will answer your questions.,1,2.7566819383528713,2.7566819383528713
2433,Thank You!Thank You!Thank You!!!,0,-2.7537129843821684,2.7537129843821684
3537,"Ken Brown, father of B.C. skip Corryn Brown, played at the Brier with Barry McPhee.",0,-2.7528092744228365,2.7528092744228365
3101,Folks that think the Francis is the first pope to ever engage in acts of charity might well consider the possibility that Benedict and John Paul did them outside the view of cameras. The role of the papal almoner has been there for some time.,0,-2.7494936152720526,2.7494936152720526
2018,This could be the beginning of a new series of 'The Bridge'; very suspenseful.,0,-2.747236952326999,2.747236952326999
1341,"According to NCR, Jesus founded the Church at Vatican II.",0,-2.746733862553541,2.746733862553541
1608,"Marty , the Eastern view is not that of the West  .  The understandings and emphasis are not alike even though there is more in agreement than not .
Synodality may be a step in ironing out some of the ""disagreement "" .
As has been said the Roman church is breathing with only one lung as a consequence of the 1000 year old split .",0,-2.740453466105339,2.740453466105339
263,"What can or cannot be found to be a simple ""wish"" versus, say, an instruction, order, or direction is a fine line indeed.",0,-2.7399444049465487,2.7399444049465487
1385,"I suspect that 'monetary advantage' does sometimes enter also into 'marriage commitment' as well as to living together without 'marriage' commitment.

Actual life is often 'messy'. People sometimes need to do the best they can in the circumstances of their life. Hopefully 'the Church' can walk with them and help them along the way.

Strangely enough, sometimes it is our well-meaning 'rules' that set up a situation that causes the opposite of what is intended. 

Case in point: A man once came to arrange for baptism of the couple's 6th child. Upon enquiry, it turned out they never were 'married in the Church'.
Reason given was: 'Oh, Father, to get married in the Church is something SERIOUS! Before you do that, you want to be SURE!!

Presumably a 'good Catholic family', probably receiving Communion, or they would not have come to get their children baptized.

People take the 'rules' and develop their own reasoning. How best to work with them to achieve growth is the question.",0,-2.73790240951121,2.73790240951121
2922,"It's in our best interest to ensure we have access to the U.S. market. Shipping costs, common language, history of trade all make it the best option for Canada.",0,-2.736047105251849,2.736047105251849
1580,"The new Shirokiya is nothing but a japanese themed food court.  Not a place for locals
really. They will go there a couple of times and that will be it.  I expect it will appeal
mainly to tourists.",0,-2.7337248800274674,2.7337248800274674
728,I think that there is a wearable headband which will connect via Bluetooth to your phone so you can track your headbanging over a month.  I believe that Shakespeare would have approved.,0,-2.733362244877183,2.733362244877183
1102,"Protestant ecclesial communities haven't preserved valid orders, so anyone leaving the Church will be leaving the Real Presence for a gluten free piece of bread.

What is important is what is true over the question of gluten free bread being valid matter, not how people will feel about it or what they will do. This is the Church's job, to get to the truth, even if it's difficult for some to accept. I wouldn't want a Church that felt it had to accommodate itself to me. It's sad the author sees the question of what is valid matter as straining the gnat. 

Those whose parishes don't offer low gluten hosts or the Precious Blood (not ""wine"" as the author writes), talk to the pastor, the bishop, etc. Or go to a different parish if that doesn't work, as many of us travel to find parishes that work for us. I find it hard to believe that if my trad parish accommodates people who need low gluten hosts or the Precious Blood that the over 90% liberal parishes can't accommodate either.",0,-2.730435939473433,2.730435939473433
3347,"prayers for family and friends . This is very hard on family and friends .God with be with you , all .",0,-2.7260680964865145,2.7260680964865145
1375,"As it stands unfortunately North American workers would not put up with the work environment required to churn out technology devices as is required by brands and their Asian suppliers.  I'm not just talking about factory line workers but managers and engineers.  Being schooled in North America used to and still is to a degree a badge of honour for Asian students and their families.  Increasingly however employers look unfavourably at Western education because it ""corrupts"" workers who see how easy the lives of Westerners are.  Forget 9 to 5.  Asian technology workers and managers are often required to be away from their families for rotating month long shifts.",0,-2.7252955977702995,2.7252955977702995
2014,Too bad!  I really wanted to see how the olympics handled russian men in the women's events.,0,-2.724196164586189,2.724196164586189
2936,You do have an option. It's called private school.,0,-2.723729805983684,2.723729805983684
